seq,probe_id,warmup,sent_wall_ns,rtt_ns,server_ack_rtt_ns,presented_rtt_ns,student_dispatch_ns,student_receive_wall_ns,server_receive_wall_ns,wall_delta_teacher_to_student_ns,lost,physical_led_onset_ns,physical_haptic_onset_ns
946,98014a52-0bf4-48ce-8316-d4a218a8b12d,0,1787003838357574000,38936250,21118750,,,1787003838378514000,1787003838467066131,20940000,0,,
947,d28e19a9-00ec-463f-95ee-ba7e0c882564,0,1787003838858367000,33848584,16882459,,,1787003838875450000,1787003838962990045,17083000,0,,
948,529aaac0-c6c9-4d69-8776-08105b361bf3,0,1787003839362002000,33871584,17333459,,,1787003839379512000,1787003839466143711,17510000,0,,
949,228ded0e-2b9c-47ec-970b-88f8da95ed5c,0,1787003839867338000,31268583,13800625,,,1787003839880993000,1787003839968833355,13655000,0,,
950,786b432b-81e1-4885-9530-320a96f0c339,0,1787003840372835000,30815417,13313709,,,1787003840385784000,1787003840473628498,12949000,0,,
951,64fd1160-0ff0-4e20-a20f-79022e8f90a7,0,1787003840874997000,32968666,17990791,,,1787003840892384000,1787003840978131804,17387000,0,,
952,011bd518-431d-41f4-b1c6-f7408e48f976,0,1787003841380529000,23299458,13986416,,,1787003841394768000,1787003841473547614,14239000,0,,
953,b1c2bc62-f4f8-4d54-a2a0-f5b6967e7ca9,0,1787003841884421000,30369041,14564375,,,1787003841899436000,1787003841985930500,15015000,0,,
954,8859e063-380b-48bf-9e7a-6717ef0adaab,0,1787003842389853000,27929417,11126083,,,1787003842400687000,1787003842488569268,10834000,0,,
955,13c73158-3055-40a8-88eb-cd8dbe07eb28,0,1787003842891617000,30130958,13153291,,,1787003842904949000,1787003842991502198,13332000,0,,
956,6b954504-b50e-4bc5-b876-9636eb03ebe2,0,1787003843397219000,27606792,17705458,,,1787003843415343000,1787003843494208570,18124000,0,,
957,5d416025-2e4b-430b-b80e-286257db21eb,0,1787003843899652000,36740667,18726167,,,1787003843918080000,1787003844006595538,18428000,0,,
958,2392d92f-190d-4ac1-a7a7-2c1268c087b6,0,1787003844405226000,33123500,15601166,,,1787003844421026000,1787003844509109755,15800000,0,,
959,fdc187d9-de68-4ea8-9db3-11cf0b254262,0,1787003844908263000,34558292,17349250,,,1787003844925928000,1787003845012441599,17665000,0,,
960,aad90f83-ccc1-455e-b9ad-e1a32fdb7bc8,0,1787003845409212000,36305708,17827666,,,1787003845426781000,1787003845515051175,17569000,0,,
961,69fc5e7f-811d-4251-a744-b1239ebf4add,0,1787003845911918000,35005500,17626791,,,1787003845929370000,1787003846017827583,17452000,0,,
962,c90d441f-09eb-42e8-b542-611c7cf8993e,0,1787003846416928000,33669167,15322917,,,1787003846432429000,1787003846520523650,15501000,0,,
963,847daec8-6963-4d23-a4b9-7434b2bfc17d,0,1787003846919317000,34553500,16612208,,,1787003846936153000,1787003847023483443,16836000,0,,
964,876ab75e-be37-4697-9d6e-2b619d905456,0,1787003847420032000,38850959,21980375,,,1787003847440101000,1787003847526588309,20069000,0,,
965,fe5fbb37-02ea-4ada-8cc8-797f5ed763c8,0,1787003847924851000,33338375,16819375,,,1787003847941480000,1787003848029211406,16629000,0,,
966,a056dfc7-0046-420f-bb49-e97b6376d4bf,0,1787003848430418000,40715500,23003459,,,1787003848453023000,1787003848541230397,22605000,0,,
967,aaf6da92-3990-4e50-856e-81daea401200,0,1787003848934141000,29858083,12460083,,,1787003848946791000,1787003849035085820,12650000,0,,
968,88dfddc8-724b-4eb1-a5d2-03e571543bbe,0,1787003849438652000,258005459,247130209,,,1787003849685478000,1787003849766511799,246826000,0,,
969,e4df7249-5a1a-4a34-b730-df282aaaa959,0,1787003849944033000,282037375,273141250,,,1787003850216805000,1787003850296834086,272772000,0,,
970,1b8909c6-2b88-44a5-a990-dfa7ad702506,0,1787003850448123000,217584833,201840000,,,1787003850649421000,1787003850735506259,201298000,0,,
971,3a083751-7a28-4b5c-9b73-12f146233c12,0,1787003850952323000,42016500,25605041,,,1787003850977706000,1787003851064760725,25383000,0,,
972,10798091-93fe-4082-bad2-b881f2a93309,0,1787003851457717000,56678125,38088166,,,1787003851496033000,1787003851584146620,38316000,0,,
973,f78cb171-a96a-47ef-bb2a-f813459d04d6,0,1787003851961869000,82235917,65490709,,,1787003852026901000,1787003852114491486,65032000,0,,
974,6811ddaf-b99e-42d3-82f8-17852bba4d76,0,1787003852466662000,98366458,82719875,,,1787003852549641000,1787003852635896860,82979000,0,,
975,a962d6e1-6080-44e7-b62c-c71dc20fca78,0,1787003852972079000,113822000,96369167,,,1787003853068700000,1787003853156690000,96621000,0,,
976,d5be22f8-aee0-4403-a730-edf5987dc964,0,1787003853474846000,183698791,110888750,,,1787003853585520000,1787003853668885319,110674000,0,,
977,2231a0be-3540-41ec-b4e7-6cc63a703b2b,0,1787003853976671000,201382833,132145708,,,1787003854109272000,1787003854189877299,132601000,0,,
978,c8328afb-cf16-4527-88f4-a85886b6041b,0,1787003854482145000,230454208,152122250,,,1787003854634069000,1787003854724628253,151924000,0,,
979,51ff6861-8ab6-46b4-814e-c29c145b67de,0,1787003854986840000,29956542,12831792,,,1787003854999525000,1787003855087086599,12685000,0,,
980,0342641c-7ead-4fb6-bcc8-f41c33f66568,0,1787003855490008000,36029166,20112875,,,1787003855509939000,1787003855597335374,19931000,0,,
981,0141f0c6-a857-45a7-a3f9-1a2d68481c6e,0,1787003855995370000,34672333,17290291,,,1787003856012412000,1787003856100357662,17042000,0,,
982,904cbb73-2b12-48ba-b43a-7af0db4cb0ea,0,1787003856500749000,31465000,14751958,,,1787003856515708000,1787003856603283453,14959000,0,,
983,67affa94-cc58-4313-9951-7b4bf1481888,0,1787003857006128000,29498083,11922958,,,1787003857018244000,1787003857105939150,12116000,0,,
984,644863a4-0199-420f-beab-25a9cca7a361,0,1787003857508103000,30394541,13297083,,,1787003857521627000,1787003857608872113,13524000,0,,
985,94af9e6c-29ff-47d9-95f6-166ba5ddaf0b,0,1787003858013693000,29152625,11167458,,,1787003858025415000,1787003858111745647,11722000,0,,
986,6b087c1b-e68b-4545-856d-99a35205566d,0,1787003858519120000,35312542,16739417,,,1787003858536163000,1787003858624091658,17043000,0,,
987,c3d012a7-68c6-4c0c-991d-4ad2f625cf3b,0,1787003859023527000,32859000,15201542,,,1787003859038947000,1787003859126604625,15420000,0,,
988,8e572f6a-0c97-4f53-88cb-5d88c4e11e82,0,1787003859526790000,50327375,32918416,,,1787003859559519000,1787003859647727729,32729000,0,,
989,26507735-d92f-4677-8572-ca0668eafb5b,0,1787003860028095000,70510917,53600750,,,1787003860081415000,1787003860168815920,53320000,0,,
990,c52ddc80-fe26-4e2c-8f2a-12c5f6fe29b0,0,1787003860532974000,97011583,78246333,,,1787003860611001000,1787003860699353355,78027000,0,,
991,2979586b-6d55-49d3-96b0-2b8bcda3eb36,0,1787003861038407000,108798792,90884875,,,1787003861129474000,1787003861217632312,91067000,0,,
992,e63812bd-f912-4e96-8a27-cb2de01c2f12,0,1787003861543808000,35257625,18358166,,,1787003861561938000,1787003861649721491,18130000,0,,
993,32449a83-211f-4050-83ec-34956ca9868c,0,1787003862049215000,34877625,15748625,,,1787003862065192000,1787003862153081813,15977000,0,,
994,8f39a409-a3d8-4a67-81a1-9f805e37171f,0,1787003862553746000,33745708,14408083,,,1787003862569122000,1787003862656027648,15376000,0,,
995,f943eb5f-b85e-4fd4-a066-3fb13b9940ba,0,1787003863058104000,38526250,21396500,,,1787003863079834000,1787003863167544623,21730000,0,,
996,da266376-abb4-449b-adce-8d00bba7b08b,0,1787003863563646000,36474708,18172916,,,1787003863582053000,1787003863670150627,18407000,0,,
997,47f5978e-92e3-4c38-8b93-efc2055af0cf,0,1787003864068399000,34074125,17167625,,,1787003864085323000,1787003864172707944,16924000,0,,
998,dbd6c463-0254-4ad9-b83a-96f47a44f49a,0,1787003864569723000,54899708,36732291,,,1787003864606691000,1787003864694158185,36968000,0,,
999,9ca60044-5d92-4824-940d-8c3fd64f80a9,0,1787003865074740000,79802833,61987833,,,1787003865137058000,1787003865224703214,62318000,0,,
1000,17858074-2b29-485f-a544-519c248c0233,0,1787003865575453000,99679583,82310000,,,1787003865658081000,1787003865745642569,82628000,0,,
1001,e552b018-48dc-46c5-b4e4-475646a03a12,0,1787003866077312000,118739209,101494834,,,1787003866178989000,1787003866266735967,101677000,0,,
1002,37439a7c-524d-417d-b5be-98fea6d93e49,0,1787003866582686000,207161250,19083959,,,1787003866601568000,1787003866769753940,18882000,0,,
1003,7279b799-3282-4de1-b034-f0e07b87fa4d,0,1787003867088027000,31501500,14698458,,,1787003867102940000,1787003867190451403,14913000,0,,
1004,9925487b-cba0-42d0-873c-6d2e0c755a7c,0,1787003867592010000,30132041,13209500,,,1787003867604941000,1787003867693012943,12931000,0,,
1005,2ca83634-ab9b-4270-823d-693fcfbadc20,0,1787003868097272000,28642791,9865041,,,1787003868107042000,1787003868195981642,9770000,0,,
1006,37cf4399-d2a7-4259-a93e-02a2d2a95da6,0,1787003868602757000,34790666,16984916,,,1787003868619960000,1787003868707756163,17203000,0,,
1007,dc894f47-c3fa-4576-81c7-9a5deb26645a,0,1787003869107611000,31866791,14427125,,,1787003869122261000,1787003869210582052,14650000,0,,
1008,947afed1-6629-4334-b716-19a5b7df6158,0,1787003869613056000,38635125,22519000,,,1787003869635341000,1787003869722714079,22285000,0,,
1009,52af4b7a-25e9-43be-b247-c1eb6f57e476,0,1787003870118452000,36767375,19687917,,,1787003870137769000,1787003870225646614,19317000,0,,
1010,7905f250-0871-4466-91ce-a16cd60a8b1f,0,1787003870619973000,29308833,11799416,,,1787003870631438000,1787003870719273596,11465000,0,,
1011,60c338e9-db07-48a6-ad75-b316a62ca6fb,0,1787003871124989000,36342291,19714500,,,1787003871144515000,1787003871231402276,19526000,0,,
1012,3d3a2551-2f11-4bea-beaa-69058ce57a70,0,1787003871628289000,36423916,18163291,,,1787003871646279000,1787003871733884577,17990000,0,,
1013,b5a2c3d7-cb86-4f27-b449-58d02714da2d,0,1787003872132329000,29185958,12290708,,,1787003872144448000,1787003872232724464,12119000,0,,
1014,c84b8132-21d7-4a5a-a39d-01b67257685a,0,1787003872637675000,27827792,19119500,,,1787003872656619000,1787003872736781109,18944000,0,,
1015,93388e3f-85ae-46f1-90ec-ce66b81c78a6,0,1787003873142392000,34794834,18588750,,,1787003873160835000,1787003873248436274,18443000,0,,
1016,b4c8fdcf-269e-467d-aff9-63658feb5a89,0,1787003873647850000,32026750,15049000,,,1787003873662072000,1787003873750687672,14222000,0,,
1017,4869cd9a-d8e3-419c-9df1-b08698201700,0,1787003874153297000,28970792,15099917,,,1787003874165203000,1787003874253478309,11906000,0,,
1018,77cb2b11-6ba0-40ec-a41f-275ccdd87ff8,0,1787003874658662000,136769459,74992709,,,1787003874732785000,1787003874866342650,74123000,0,,
1019,388883ff-5526-4178-bebe-eb158b88b5e0,0,1787003875164160000,142996125,73605083,,,1787003875236938000,1787003875378268998,72778000,0,,
